INDEX,DATE,TIME,Interval,Mobile_Controller,Alarm,Game,Music,Note,Training,Video,Home_Controller,AirConditioner,DoorLock,Lamp,TV,Vacuum,Washer
2600,2020-06-16,5:17:39,19059,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2601,2020-06-16,5:17:40,19060,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2602,2020-06-16,5:17:41,19061,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2603,2020-06-16,5:17:42,19062,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2604,2020-06-16,5:17:43,19063,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2605,2020-06-16,5:17:44,19064,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2606,2020-06-16,5:17:45,19065,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2607,2020-06-16,5:17:46,19066,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2608,2020-06-16,5:17:47,19067,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2609,2020-06-16,5:17:48,19068,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2610,2020-06-16,5:17:49,19069,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2611,2020-06-16,5:17:50,19070,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2612,2020-06-16,5:17:51,19071,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,0,0,0
2613,2020-06-16,5:17:52,19072,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2614,2020-06-16,5:17:53,19073,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2615,2020-06-16,5:17:54,19074,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2616,2020-06-16,5:17:55,19075,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2617,2020-06-16,5:17:56,19076,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2618,2020-06-16,5:17:57,19077,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2619,2020-06-16,5:17:58,19078,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2620,2020-06-16,5:17:59,19079,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2621,2020-06-16,5:18:00,19080,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2622,2020-06-16,5:18:01,19081,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2623,2020-06-16,5:18:02,19082,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2624,2020-06-16,5:18:03,19083,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2625,2020-06-16,5:18:04,19084,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2626,2020-06-16,5:18:05,19085,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2627,2020-06-16,5:18:06,19086,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2628,2020-06-16,5:18:07,19087,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2629,2020-06-16,5:18:08,19088,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2630,2020-06-16,5:18:09,19089,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2631,2020-06-16,5:18:10,19090,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2632,2020-06-16,5:18:11,19091,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2633,2020-06-16,5:18:12,19092,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2634,2020-06-16,5:18:13,19093,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2635,2020-06-16,5:18:14,19094,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2636,2020-06-16,5:18:15,19095,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2637,2020-06-16,5:18:16,19096,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2638,2020-06-16,5:18:17,19097,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2639,2020-06-16,5:18:18,19098,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2640,2020-06-16,5:18:19,19099,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2641,2020-06-16,5:18:20,19100,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2642,2020-06-16,5:18:21,19101,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2643,2020-06-16,5:18:22,19102,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2644,2020-06-16,5:18:23,19103,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2645,2020-06-16,5:18:24,19104,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2646,2020-06-16,5:18:25,19105,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2647,2020-06-16,5:18:26,19106,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2648,2020-06-16,5:18:27,19107,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2649,2020-06-16,5:18:28,19108,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2650,2020-06-16,5:18:29,19109,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2651,2020-06-16,5:18:30,19110,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2652,2020-06-16,5:18:31,19111,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2653,2020-06-16,5:18:32,19112,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2654,2020-06-16,5:18:33,19113,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2655,2020-06-16,5:18:34,19114,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2656,2020-06-16,5:18:35,19115,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2657,2020-06-16,5:18:36,19116,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2658,2020-06-16,5:18:37,19117,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2659,2020-06-16,5:18:38,19118,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2660,2020-06-16,5:18:39,19119,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2661,2020-06-16,5:18:40,19120,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2662,2020-06-16,5:18:41,19121,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2663,2020-06-16,5:18:42,19122,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2664,2020-06-16,5:18:43,19123,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2665,2020-06-16,5:18:44,19124,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2666,2020-06-16,5:18:45,19125,1,1,0,0,0,0,0,1,0,0,1,0,0,0
2667,2020-06-16,5:18:46,19126,1,1,0,0,0,0,0,1,0,0,1,0,0,0
2668,2020-06-16,5:18:47,19127,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2669,2020-06-16,5:18:48,19128,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2670,2020-06-16,5:18:49,19129,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2671,2020-06-16,5:18:50,19130,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2672,2020-06-16,5:18:51,19131,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2673,2020-06-16,5:18:52,19132,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2674,2020-06-16,5:18:53,19133,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2675,2020-06-16,5:18:54,19134,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2676,2020-06-16,5:18:55,19135,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2677,2020-06-16,5:18:56,19136,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2678,2020-06-16,5:18:57,19137,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2679,2020-06-16,5:18:58,19138,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2680,2020-06-16,5:18:59,19139,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2681,2020-06-16,5:19:00,19140,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2682,2020-06-16,5:19:01,19141,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2683,2020-06-16,5:19:02,19142,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2684,2020-06-16,5:19:03,19143,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2685,2020-06-16,5:19:04,19144,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2686,2020-06-16,5:19:05,19145,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2687,2020-06-16,5:19:06,19146,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2688,2020-06-16,5:19:07,19147,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2689,2020-06-16,5:19:08,19148,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2690,2020-06-16,5:19:09,19149,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2691,2020-06-16,5:19:10,19150,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2692,2020-06-16,5:19:11,19151,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2693,2020-06-16,5:19:12,19152,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2694,2020-06-16,5:19:13,19153,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2695,2020-06-16,5:19:14,19154,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2696,2020-06-16,5:19:15,19155,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2697,2020-06-16,5:19:16,19156,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2698,2020-06-16,5:19:17,19157,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2699,2020-06-16,5:19:18,19158,1,1,0,0,0,0,0,1,0,0,1,0,0,0
2700,2020-06-16,5:19:19,19159,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2701,2020-06-16,5:19:20,19160,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2702,2020-06-16,5:19:21,19161,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2703,2020-06-16,5:19:22,19162,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2704,2020-06-16,5:19:23,19163,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2705,2020-06-16,5:19:24,19164,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2706,2020-06-16,5:19:25,19165,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2707,2020-06-16,5:19:26,19166,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2708,2020-06-16,5:19:27,19167,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2709,2020-06-16,5:19:28,19168,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2710,2020-06-16,5:19:29,19169,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2711,2020-06-16,5:19:30,19170,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2712,2020-06-16,5:19:31,19171,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2713,2020-06-16,5:19:32,19172,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2714,2020-06-16,5:19:33,19173,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2715,2020-06-16,5:19:34,19174,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2716,2020-06-16,5:19:35,19175,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2717,2020-06-16,5:19:36,19176,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2718,2020-06-16,5:19:37,19177,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2719,2020-06-16,5:19:38,19178,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2720,2020-06-16,5:19:39,19179,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2721,2020-06-16,5:19:40,19180,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2722,2020-06-16,5:19:41,19181,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2723,2020-06-16,5:19:42,19182,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2724,2020-06-16,5:19:43,19183,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2725,2020-06-16,5:19:44,19184,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2726,2020-06-16,5:19:45,19185,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2727,2020-06-16,5:19:46,19186,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2728,2020-06-16,5:19:47,19187,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2729,2020-06-16,5:19:48,19188,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2730,2020-06-16,5:19:49,19189,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2731,2020-06-16,5:19:50,19190,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2732,2020-06-16,5:19:51,19191,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2733,2020-06-16,5:19:52,19192,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2734,2020-06-16,5:19:53,19193,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2735,2020-06-16,5:19:54,19194,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2736,2020-06-16,5:19:55,19195,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2737,2020-06-16,5:19:56,19196,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2738,2020-06-16,5:19:57,19197,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2739,2020-06-16,5:19:58,19198,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2740,2020-06-16,5:19:59,19199,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2741,2020-06-16,5:20:00,19200,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2742,2020-06-16,5:20:01,19201,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2743,2020-06-16,5:20:02,19202,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2744,2020-06-16,5:20:03,19203,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2745,2020-06-16,5:20:04,19204,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2746,2020-06-16,5:20:05,19205,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2747,2020-06-16,5:20:06,19206,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2748,2020-06-16,5:20:07,19207,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2749,2020-06-16,5:20:08,19208,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2750,2020-06-16,5:20:09,19209,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2751,2020-06-16,5:20:10,19210,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2752,2020-06-16,5:20:11,19211,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2753,2020-06-16,5:20:12,19212,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2754,2020-06-16,5:20:13,19213,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2755,2020-06-16,5:20:14,19214,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2756,2020-06-16,5:20:15,19215,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2757,2020-06-16,5:20:16,19216,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2758,2020-06-16,5:20:17,19217,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2759,2020-06-16,5:20:18,19218,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2760,2020-06-16,5:20:19,19219,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2761,2020-06-16,5:20:20,19220,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2762,2020-06-16,5:20:21,19221,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2763,2020-06-16,5:20:22,19222,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2764,2020-06-16,5:20:23,19223,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2765,2020-06-16,5:20:24,19224,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2766,2020-06-16,5:20:25,19225,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2767,2020-06-16,5:20:26,19226,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2768,2020-06-16,5:20:27,19227,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2769,2020-06-16,5:20:28,19228,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2770,2020-06-16,5:20:29,19229,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2771,2020-06-16,5:20:30,19230,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2772,2020-06-16,5:20:31,19231,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2773,2020-06-16,5:20:32,19232,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,0,0,0
2774,2020-06-16,5:20:33,19233,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2775,2020-06-16,5:20:34,19234,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2776,2020-06-16,5:20:35,19235,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2777,2020-06-16,5:20:36,19236,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2778,2020-06-16,5:20:37,19237,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2779,2020-06-16,5:20:38,19238,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2780,2020-06-16,5:20:39,19239,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2781,2020-06-16,5:20:40,19240,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2782,2020-06-16,5:20:41,19241,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2783,2020-06-16,5:20:42,19242,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2784,2020-06-16,5:20:43,19243,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2785,2020-06-16,5:20:44,19244,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2786,2020-06-16,5:20:45,19245,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2787,2020-06-16,5:20:46,19246,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2788,2020-06-16,5:20:47,19247,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2789,2020-06-16,5:20:48,19248,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2790,2020-06-16,5:20:49,19249,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2791,2020-06-16,5:20:50,19250,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2792,2020-06-16,5:20:51,19251,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2793,2020-06-16,5:20:52,19252,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2794,2020-06-16,5:20:53,19253,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2795,2020-06-16,5:20:54,19254,1,1,0,0,0,0,0,1,0,0,1,0,0,0
2796,2020-06-16,5:20:55,19255,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2797,2020-06-16,5:20:56,19256,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2798,2020-06-16,5:20:57,19257,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2799,2020-06-16,5:20:58,19258,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2800,2020-06-16,5:20:59,19259,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2801,2020-06-16,5:21:00,19260,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2802,2020-06-16,5:21:01,19261,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2803,2020-06-16,5:21:02,19262,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2804,2020-06-16,5:21:03,19263,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2805,2020-06-16,5:21:04,19264,1,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2806,2020-06-16,5:21:05,19265,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2807,2020-06-16,5:21:06,19266,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2808,2020-06-16,5:21:07,19267,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2809,2020-06-16,5:21:08,19268,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2810,2020-06-16,5:21:09,19269,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2811,2020-06-16,5:21:10,19270,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2812,2020-06-16,5:21:11,19271,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2813,2020-06-16,5:21:12,19272,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2814,2020-06-16,5:21:13,19273,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2815,2020-06-16,5:21:14,19274,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2816,2020-06-16,5:21:15,19275,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2817,2020-06-16,5:21:16,19276,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2818,2020-06-16,5:21:17,19277,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2819,2020-06-16,5:21:18,19278,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2820,2020-06-16,5:21:19,19279,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2821,2020-06-16,5:21:20,19280,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2822,2020-06-16,5:21:21,19281,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2823,2020-06-16,5:21:22,19282,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2824,2020-06-16,5:21:23,19283,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2825,2020-06-16,5:21:24,19284,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2826,2020-06-16,5:21:25,19285,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2827,2020-06-16,5:21:26,19286,1,1,0,0,0,0,0,1,0,0,1,0,0,0
2828,2020-06-16,5:21:27,19287,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2829,2020-06-16,5:21:28,19288,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2830,2020-06-16,5:21:29,19289,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2831,2020-06-16,5:21:30,19290,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2832,2020-06-16,5:21:31,19291,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2833,2020-06-16,5:21:32,19292,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2834,2020-06-16,5:21:33,19293,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2835,2020-06-16,5:21:34,19294,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2836,2020-06-16,5:21:35,19295,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2837,2020-06-16,5:21:36,19296,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2838,2020-06-16,5:21:37,19297,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2839,2020-06-16,5:21:38,19298,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2840,2020-06-16,5:21:39,19299,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2841,2020-06-16,5:21:40,19300,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2842,2020-06-16,5:21:41,19301,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2843,2020-06-16,5:21:42,19302,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2844,2020-06-16,5:21:43,19303,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2845,2020-06-16,5:21:44,19304,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2846,2020-06-16,5:21:45,19305,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2847,2020-06-16,5:21:46,19306,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2848,2020-06-16,5:21:47,19307,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2849,2020-06-16,5:21:48,19308,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2850,2020-06-16,5:21:49,19309,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2851,2020-06-16,5:21:50,19310,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2852,2020-06-16,5:21:51,19311,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2853,2020-06-16,5:21:52,19312,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2854,2020-06-16,5:21:53,19313,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2855,2020-06-16,5:21:54,19314,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2856,2020-06-16,5:21:55,19315,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2857,2020-06-16,5:21:56,19316,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2858,2020-06-16,5:21:57,19317,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2859,2020-06-16,5:21:58,19318,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2860,2020-06-16,5:21:59,19319,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2861,2020-06-16,5:22:00,19320,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2862,2020-06-16,5:22:01,19321,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2863,2020-06-16,5:22:02,19322,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2864,2020-06-16,5:22:03,19323,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2865,2020-06-16,5:22:04,19324,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2866,2020-06-16,5:22:05,19325,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2867,2020-06-16,5:22:06,19326,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2868,2020-06-16,5:22:07,19327,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2869,2020-06-16,5:22:08,19328,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2870,2020-06-16,5:22:09,19329,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2871,2020-06-16,5:22:10,19330,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2872,2020-06-16,5:22:11,19331,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2873,2020-06-16,5:22:12,19332,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2874,2020-06-16,5:22:13,19333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,0,0,1,1,0,0
2875,2020-06-16,5:22:14,19334,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2876,2020-06-16,5:22:15,19335,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2877,2020-06-16,5:22:16,19336,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2878,2020-06-16,5:22:17,19337,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2879,2020-06-16,5:22:18,19338,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2880,2020-06-16,5:22:19,19339,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2881,2020-06-16,5:22:20,19340,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2882,2020-06-16,5:22:21,19341,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2883,2020-06-16,5:22:22,19342,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2884,2020-06-16,5:22:23,19343,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2885,2020-06-16,5:22:24,19344,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2886,2020-06-16,5:22:25,19345,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2887,2020-06-16,5:22:26,19346,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2888,2020-06-16,5:22:27,19347,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2889,2020-06-16,5:22:28,19348,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2890,2020-06-16,5:22:29,19349,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2891,2020-06-16,5:22:30,19350,1,1,0,0,0,0,0,1,0,0,0,0,0,0
2892,2020-06-16,5:22:31,19351,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2893,2020-06-16,5:22:32,19352,1,0,0,0,0,0,0,1,0,0,1,0,0,0
